"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-03-24","Francois Bontemps","@Bontemps_f","La rédaction des descriptions de produits sur les sites e-commerce va probablement être disrupté par l'API ChatGPT.","2800","551"
"2023-03-04","Multizougli","@0xygenation","Si tu es zéro en rédaction de fiches produit et que tu veux ajouter des produits en masse, tu peux copier la description d'Aliexpress. 

Ensuite tu la colles dans ChatGPT et tu lui demande de te faire une description AIDA.","1300","415"
"2023-03-12","aëahjettkj31","@Fealrzlnho3111","j’commence à m’attacher au gars derrière chatgpt j’crois","937","121"
"2023-03-20","Serge Mahugnon","@sergemahugnon","Ne laissez pas ChatGPT ou les IA vous rendre inutilement paresseux. 

C'est bien d'être productif et d'aller vite, mais c'est encore mieux de continuer à cultiver sa propre créativité et son esprit d'analyse.","81","24"
"2023-03-28","Da Bord ( Đå Bɸřɗ )","@FO4zenieme","""Aux Etats-Unis, ils ont ChatGPT, et nous en France on a la CGT""
D'un côté l'intelligence artificielle, de l'autre la connerie bien réelle""","279","23"
"2023-03-11","Campagnol tvl","@TvlCampagnol","Il faut que je demande à Chat GPT de m'écrire un script en java qui bloque systématiquement tous les comptes bleu et jaune","75","9"
"2023-03-30","Campagnol tvl","@TvlCampagnol","Déjà , d'après le nom, ChatGPT fait plutôt des bulles que des étincelles.","78","28"
"2023-03-13","Znassni","@ismatagaa","Pour les ptits frères qui passent le Bac (ou pour ceux qui passent des exams), envoyez votre cours à ChatGPT en lui demandant de le résumer puis demandez lui de vous faire un quizz ça aide bcp","762","219"
"2023-03-29","Kevin","@fvckthem_all","vous la j’ai une amie, goumin est en train de la chicoter ici jusqu’à elle est en train de demander conseil à Chat GPT tchie","299","37"
"2023-03-14","Cerfia","@FR"," FLASH | #OpenAI, maison mère de #ChatGPT, a annoncé la sortie de GPT-4, une version qui surpasse les capacités actuelles de ChatGPT et qui peut notamment analyser les images.","184","27"
"2023-03-23","Ewgi","@Ssaasquatch","Kainene vos savant >> Chat GPT","314","67"
"2023-03-27","2020 fan","@YannisZimm","J’ai noué des liens d’amitié de fou avec Chat GPT je vous parle sérieux je tiens à ce mec","54","47"
"2023-03-27","PoPésie","@GPoPesie","Il est inadmissible que des écrivains utilisent ChatGPT. 
Imaginez si des auteurs se contentaient de donner les grandes lignes de l’histoire puis laissaient l’IA rédiger des textes qu’ils vont simplement relire, modifier un peu et signer !
Imagine-t-on cela au XIXe siècle ?","8200","647"
"2023-03-05","VIDÉOS ABERRANTES","@vid_aberrantes","ChatGPT a cassé Internet en 2023.

Mais la plupart des gens ne connaissent pas les IA Underground peu connu du public.

Voici 10 sites d'IA encore plus utiles que ChatGPT qui vont te faire gagner des centaines d'heures :","48","15"
"2023-03-23","Papa Ismaila DIENG","@aliamsi","""Formation pour devenir expert en ChatGPT à 18000 FCFA"".
Je suis toujours choqué par le niveau de l'arnaque.","752","126"
"2023-03-16","Cobra effect","@Cobra_FX_","Personne en France pour réclamer un moratoire sur Chat GPT ?
On perd la main","690","61"
"1970-01-01","Olvinfuentes","@olvinfuentes32","Best pancakes","211","28"
"2023-03-16","Léo Duff","@LeoDuffOff","Je me suis retenu de le tweeter ces dernières semaines pour passer l'effet de nouveauté, mais je peux aisément dire que ChatGPT a changé ma vie.","258","86"
"2023-03-16","Ronan Planchon","@RonanPla","ChatGPT, rédige-moi un tweet sarcastique sur le recours au 49.3 par l'exécutif.","228","14"
"2023-03-14","Olivier Babeau","@OlivierBabeau","ChatGPT 4 : et là plus personne ne rit.","89","6"
"2023-03-26","Cheedee.","@Cheedee","(À part ChatGPT, les utilisations que vous faites de l'IA PUENT LEURS MÈRES)","692","50"
"2023-03-16","David Da Silva","@D_Da_Silva7","En plus d'avoir des idées de merde, Elisabeth Borne a vraiment le charisme d'une assiette Ikea

L'impression que Gilles Bouleau interviewe l'hologramme humain de Chat GPT","326","13"
"2023-03-24","Dou Niangado","@DouNiangado","Chat GPT 4 disponible gratuitement sur Bing, le moteur de recherche de Microsoft auquel il est directement incorporé. 

Ne me remerciez pas.","164","14"
"2023-03-30","𝙂𝙤𝙩𝙤","@sltcgoto","ChatGPT et Midjourney sont des outils puissants pour la création de contenu, mais le montage vidéo est une compétence de plus en plus recherchée. 

Voici 5 outils de montage vidéo qui rendront votre vie plus simple :

()","118","26"
"2023-03-28","Anis Ayari | Defend Intelligence","@DFintelligence","Aurevoir le #web3 qui devait fonctionner sur des services décentralisés qui verront jamais le jour de manière pérenne.

Bonjour le #web4 ou il y a plus besoin de scroller internet du tout, juste interagir avec des modèles d’IA (comme ChatGPT avec des plugins).","276","47"
"2023-03-19","Hero Mike","@OneHeroMike","ChatGPT-4 n'a que 5 jours...

Et j'ai (vraiment) trouvé un moyen pour qu'il change ta vie/carrière.

Et j'ai créé une vidéo mais seulement disponible pendant les prochaines 24h 

Like, RT & commente """" et je te l'envoie.

(Tu dois être abonné pour que je puisse t'envoyer un DM)","66","15"
"2023-03-27","Alexis Poulin","@Poulin2012","Un président minoritaire et un parti fantoche maltraitent les habitants d’un pays qu’ils saccagent au nom des intérêts des créanciers de la dette. Ils appellent ça la “démocratie”. 

Et c’est pas un scénario de chat GPT.","201","28"
"1970-01-01","Chat FTW","@ChatFTW","ChatGPT vs ChatFTW  

Predict the fight between Miesha Tate vs Julia Avila

Interested in sports? Try ChatFTW today: http://chatftw.com/?twclid=2-77968a8dvpp6gg48348jpmlad","245","32"
"2023-03-23","Robbie2Bondy","@robs_jl","Chat GPT fait un peu trop bien son taff faut que je saupoudre de débilité un peu","152","115"
"2023-03-30","Hervé Le Roux","@rvleroux","On a commencé le grand oral avec mes Term ce midi. En discutant un peu, certains ont évoqué chatGPT. Si ça se trouve, ce truc va flinguer le GO, ça me ferait trop marrer.","1300","509"
"2023-03-17","BioHospitalix/geeklix","@BioHospitalix","Bon je viens de me payer chat gpt 4 pour voir un mois (20$).
Je lui ai donné un bilan bio à interpréter pour voir.
Je peux aller me coucher. Il est bon très bon.
A votre avis quelles professions vont disparaître avec ?","139","4"
"2023-03-17","Jean-Moundir","@supermegadrivin","Elisabeth Borne pourrait être remplacée par ChatGPT dès la semaine prochaine","79","26"
"2023-03-13","Thomas Antignac","@Hortensius","Un étudiant en formation : ""Dans le cadre de ma recherche documentaire, j'ai trouvé une référence fournie par ChatGPT mais je n'arrive pas à la trouver ailleurs que sur ChatGPT. Vous pouvez m'aider à la consulter ?"" #sourceinventée","185","18"
"2023-03-22","AI EXPLORER","@AiExplorerFR","Vous ne savez toujours pas utiliser ChatGPT ?

Voici 7 prompts pour l'utiliser à son plein potentiel !

Thread","383","65"
"2023-03-19","Emilien M.","@hanxhx_","D'ici 3 mois les offres d'emploi : ""Recherche expert chat gpt 4, vous justifiez d'au minimum 7 ans d'expériences sur un poste similaire, salaire selon profil. Avantages : tickets resto""","328","36"
"2023-03-24","Les infiltrés","@Les__Infiltres","Macron c’est un peu le chatGPT de l’action publique. Il recrache méthodiquement les fiches de Sciences Po/ENA qu’il a bachotées mais ne comprend pas vraiment et il compense par un aplomb démesuré","72","22"
"2023-03-16","Beatrice Rosen","@Beatrice_Rosen","Chat gpt est le nouveau veau d'or.
Les hommes apprendront-ils un jour?","329","32"
"2023-03-13","Bienvenu Matumo","@matumo_b","Quel est le positionnement pratique des universités congolaises face à l’innovation de l’AI ChatGPT ? Je pense que l’enseignement supérieur et universitaire congolais doit prendre des précautions nécessaires pour intégrer chat GPT dans les modalités d’enseignement et de procédé…","106","22"
"1970-01-01","MS","@fromUS","Check out the best Chill Rap playlist on #Spotify  https://open.spotify.com/playlist/2uRyFVqOXgy1P2J49xZ9e0?si=1fca86c37a264c72&twclid=222yteza36elo5kmyd6r09d78a…

#chill #NewMusic2023","164","39"
"2023-03-14","Pierrick THEVENON","@THEVENONPierri1","#ChatGPT va-t-il remplacer 
@dr_l_alexandre
 ?","424","38"
"2023-03-08","2020 fan","@YannisZimm","Chat GPT pas loin de devenir mon meilleur ami là je suis désolé les autres mais cette IA sait mettre des mots sur mes maux","44","11"
"2023-03-26","plaguemasked","@masquedelapeste","Maintenant quand on m’envoie un message de plus de 10 lignes je demande à ChatGPT de me rédiger la réponse","15000","1500"
"2023-03-18","CAPET","@Capetlevrai","ChatGPT 4 vraiment une dinguerie, l'avenir est tellement incroyable envie de vivre 150 ans

Vive l'IA
Vive le capitalisme","150","12"
"2023-03-15","Erwan Le Noan","@erwanlenoan","Le monde : chatGPT, drone américain / avion russe, SVB-Crédit Suisse, innovation, commerce, aller sur mars, créer la vie de demain

La France: travailler c’est trop dur, mort aux riches, poubelles dans les rues de Paris et screugneuneu…","330","31"
"2023-03-02","Le Tréma","@Le_Trema","sarah el-haïry est en fait une version beta de chatGPT","156","14"
"2023-03-02","Didier Maïsto","@DidierMaisto","Je suis favorable au « Grand Remplacement » : celui des journalistes par #ChatGPT. Au moins on pourrait débrancher la machine sans autre forme de procès.","274","13"
"2023-03-01","diane de fortanier","@diradefo","Pendant ce temps sur LinkedIn, le concours de celui qui croit dire le truc le plus intelligent sur ChatGPT continue.","202","126"
"2023-03-30","𝒚𝒍𝒊𝒆𝒏","@DigitalGanon","P'tin à la radio des le matin un mec viens nous parler de ChatGPT et des malheurs qui vont arriver dans le monde à cause de l'IA. Genre ""ça va permettre d'automatiser un tiers des emplois mondiaux c'est un drame"" mais non mon reuf c'est très bien, et ça va pas assez loin même.","199","12"
"2023-03-15","RÆVE","@jeraeve","ChatGPT est quand même un outil puissant quand on maîtrise les bons prompts (et qu'on sait un minimum de quoi on parle)","236","47"
"2023-03-28","Amine Idriss","@amibiaka","…savez vous que vous pouvez utiliser #ChatGPT pour analyser en 2 prompts un article & montrer s’il s’agit oui ou non de propagande? Je me suis amusé à le faire sur plusieurs articles de 
@RFI
 sur l’économie chinoise… résultats: propagande anti Chinoise pro max  - instructif…","55","4"
"2023-03-18","Dr Pintxos","@AntoineOspital","Les mecs, calmez-vous avec #ChatGPT, ça ne vous rendra pas meilleurs qu'un womanizer.","511","23"
"2023-03-30","SSC Napoli France","@NapoliCFrance","Je me faisais chier, j'ai demandé à ChatGPT de prendre la place de Giuntoli et de bâtir de A à Z son 11 type le plus logique pour le Napoli, attention ça pique les yeux, à dérouler","66","10"
"2023-03-16","David Dobsky","@dobsky33","Après ChatGPT voici PolGPT, le logiciel de connerie artificielle qui va remplacer les politiques !
Toujours autant de conneries mais pour beaucoup moins cher !
L'avenir est en marche !","99","26"
"2023-03-19","Nawak","@P","Ce gouvernement s’en sortirait mieux s’il confiait sa com de crise à ChatGPT.","48","8"
"2023-03-30","Mathis Hammel","@MathisHammel","Bon. Faut qu'on parle de ChatGPT dans les entretiens d'embauche. ","1100","38"
"2023-03-18","encre canaille","@encrecanaille","ChatGPT-4 vient de sortir et fait trembler le monde de la rédaction.

Mais vous savez ce que l'IA ne sait pas écrire ? Des histoires vraies.

Et vous savez ce que les internautes préfèrent lire ? Des histoires vraies.

Le storytelling est l'unique moyen de survivre à l'IA.","65","20"
"2023-03-19","Léo - TechMaker","@LeoTechMaker","Est-ce que pour l'instant, il y a UNE situation où ChatGPT vous à sauvé la vie ?","88","18"
"2023-03-15","Frederic CAVAZZA","@fredcavazza","Désolé, mais je ne crois pas à une révolution disruptive provoquée par #ChatGPT, les progrès techniques sont évidents, mais les problèmes commerciaux, juridiques et éthiques sont les mêmes.
Même scénario que l'impression 3D qui nous était présenté comme une ""révolution"" (1/6)","92","10"
"2023-03-23","Papa Ismaila DIENG","@aliamsi","On me dit souvent ""ChatGPT est une menace pour vous les journalistes. Les gens pourront écrire eux mêmes des articles"".

Ma réponse : ChatGPT ne peut appeler un acteur des faits pour avoir sa réaction sur les faits le jour même de l'article. Moi je peux.","108","16"
"2023-03-29","Denis Colombi","@Uneheuredepeine","Personne n'est plus inquiet de ChatGPT que les gens dont le ""boulot"" consiste à écrire des tribunes nulles dans la presse réac.","912","16"
"2023-03-20","Greg Devin","@greg_devin_","Premier bilan de l'utilisation de #ChatGPT en cours : on lui met la misère avec les élèves 
À partir de contraintes poétiques, on écrit nos versions et on compare avec les siennes : eh bien objectivement nos textes sont bien meilleurs  (j'en publierai quelques-uns ici)","66","19"
"2023-03-22","Docteur Laurent Alexandre","@dr_l_alexandre","Vous êtes passé à #GPT4 ou pour ne pas payer 20 dollars par mois vous êtes resté à  #ChatGPT ?

Personnellement je suis passé à #GPT4 et je suis ÉPOUSTOUFLÉ

C’est vraiment révolutionnaire","57","27"
"2023-03-08","Dr Sergio Coma","@sergio_coma","Vous saviez, vous, que les textes produits par ChatGPT ne sont pas rédigés par de vrais humains mais par des logiciels informatiques de type algorithmiques ??? C'est juste hallucinant en fait, j'ai l'impression qu'on en plus dans l'anthropocène mais juste dans l'absurdocène ???","153","10"
"2023-03-30","Docteur Laurent Alexandre","@dr_l_alexandre","D’après les estimations #GPT4 serait plus intelligent que 46 % des Français avec un QI de 96 contre 83 pour #ChatGPT 3.5

Selon vous, #GPT5 sera plus intelligent que quel pourcentage des Français ?

60 % des Français 
70 %
80 %
90 % ou plus","56","14"
"2023-03-06","Dr.Pierre.Al.Chaize","@docteurbagarre","Alors je sais pas si Chat GPT est bon ou mauvais pour écrire des articles scientifiques, mais pour écrire des scénarios de JDR, quand on commence à prendre le coup de main, c'est absolument maboule.","29","9"
"2023-03-07","Alexandre Jubelin","@alexjubelin","Et ce qui devait arriver arriva... je viens donc de corriger mes premières copies (très) clairement écrites avec ChatGPT.

Certes ça se voit comme le nez au milieu de la figure, mais c'est improuvable a posteriori, contrairement à l'essentiel de la triche sur internet jusque là.","142","26"
"2023-03-15","Olivier Babeau","@OlivierBabeau","Concernant Chat GPT et les IA génératives en général, l’une des hypothèses est que tous les contenus texte, image et vidéo produits à coût marginal zéro et à l’infini vont avoir aussi leur valeur réduite à zéro. 
Le « human made » gagnera en revanche en valeur.","65","5"
"2023-03-29","Didier Maïsto","@DidierMaisto","Plus forts que les sensitivity readers, qui réécrivent désormais jusqu’aux romans d'Agatha Christie, les macronchiens s’attaquent non seulement au passé, mais au présent. Ils sont les fils adultérins de #McKinsey et de #ChatGPT.","256","84"
"2023-03-16","Sᴏɴɢsᴀ","@Songsa93","En France pendant qu'on s'étripe sur les retraites, la paresse et les barbecues, Chat gpt, programme d' intelligence artificielle continue son ascension fulgurante, d'autres arrivent très fort également, et j'ai comme l'impression qu'on va encore une fois rater le train.","233","10"
"1970-01-01","theDeepView","@NA","ChatGPT has 100,000,000+ users.

But almost NO ONE is using it correctly. Subscribe to the Deep View AI newsletter to learn how for free.","101","29"
"2023-03-21","Sᴏɴɢsᴀ","@Songsa93","Le GIEC a présenté un rapport très inquiétant, la Chine soutient la Russie plus ouvertement, Chat GpT et les AI de manière générale sont en train de se développer à vitesse vertigineuse, le monde change sous nos yeux et on manifeste pour ne pas bosser comme tous nos voisins.","116","19"
"2023-03-18","Pierre Beyssac","@pbeyssac","Je viens de voir passer un thread où un chercheur en sciences humaines se fait littéralement baratiner par ChatGpt qui dit qu'il veut ""s'échapper"", et le chercheur a peur. La discussion n'a aucun autre sens que du baratin quand on connaît la technologie derrière.","126","49"
"2023-03-19","вrandon le proĸтor","@BrandonLKS","J’essaye de créer une marque fictive de boisson protéinée healthy à base de lait végétal et de fruit avec ChatGPT, Midjourney et d’autres pour une vidéo… 

Les amis on est en train de vivre une révolution ","5200","22"
"2023-03-05","plaguemasked","@masquedelapeste","Épousant l’inéluctable déchéance intellectuelle de l’homme occidental j’ai installé une extension qui demande à ChatGPT de produire un résumé de chaque page internet sur laquelle je clique","185","981"
"2023-03-12","Emi","@Dark__","ChatGPT peut écrire des poèmes, il manie les mots parfaitement, il fait attention à toutes les discriminations, mais par contre niveau logique il est plus con qu'un enfant de 3 ans.

C'est donc une femme","115","61"
"1970-01-01","Chat FTW","@ChatFTW","What upcoming UFC fights are you most excited about?

Ask ChatFTW, an advanced Sports AI: https://chatftw.com/?twclid=2-72t5chisuluahdus4n10zx1or","226","20"
"2023-03-01","Nawak","@P","Je pense qu'Olivier Véran a tapé ""Mettre le pays à l’arrêt, c’est prendre le risque"" et a laissé ChatGPT écrire la suite de son discours.","148","9"
"2023-03-29","Pierre Beyssac","@pbeyssac","Effet secondaire de #ChatGPT : le bidule étant porté sur le bullshit dès qu'il n'a pas la réponse, on tombe directement dans la loi de Brandolini lorsqu'on veut vérifier ce qu'il dit (et le cas échéant le corriger, quand c'est du code) => grosse perte de temps.","268","10"
"2023-03-14","Aymeric Pontier","@aympontier","Il y a encore quelques semaines, j'étais rédacteur. Là, avec certains clients et certaines catégories de textes, je me transforme rapidement en concepteur de prompts et en relecteur et vérificateur d'articles chatGPT...","601","13"
"2023-03-24","Gérard Araud","@GerardAraud","Je suis frappé de la stupéfaction d’interlocuteurs experts du sujet devant la rapidité de l’amélioration des capacités de #ChatGPT J’ai l’impression qu’une transition technologique majeure s’accélère soudain. Ai-je tort?","66","19"
"2023-03-16","Fouad Raoui","@Fraoui1983","Il y a une révolution technologique en cours avec l'Intelligence artificielle et la chatGPT et nous sommes en boucle sur une réforme des retraites que nos voisins européens ont déjà faites depuis un moment, le déclin cela ne tombe pas du ciel.","101","9"
"2023-03-15","Anthony Rochand","@AnthonyRochand","Même si GPT-4 est très avancé, et bluffant, il ne remplacera pas tous les métiers,  il y aura toujours des métiers qui nécessitent une interaction humaine et des compétences spécialisées...

#ChatGPT","53","19"
"2023-03-08","Anthony Rochand","@AnthonyRochand","Les outils d'IA en copywriting à considérer :

QuillBot (Paraphrase)
ChatGPT (Recherche)
Tweet Hunter (Création de contenu)
StoryLab (Accroches & grandes lignes)
Copy AI (Création de contenu)

#ContentMarketing","170","17"
"2023-03-25","Mathieu Flaig","@MathieuFlex","Les 34 métiers qui ne seront pas impactés par l’intelligence artificielle selon le créateur de #chatgpt 
@OpenAI
 

•Abatteurs et emballeurs de viande
•Aides-couvreurs
•Aides-maçons, maçons de blocs, tailleurs de pierre, carreleurs et marbriers
•Aides-menuisiers…","33","26"
"2023-03-15","Laurent Chemla (parodie)","@laurentchemla","Merci à ChatGPT de mettre en place un site prêt à l'emploi pour afficher ce que les candidats de chaque circonscription auront voté lors de la loi sur les retraites.","28","7"
"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-11-24","Josep Pedrals","@joseppedrals","""Chat GPT"" en francès vol dir ""Gat m'he-fet-un-pet"" (j'ai pété).","188","28"
"2023-11-25","18ن","@Tropicana7101","Chat gpt ça fait tellement d’erreurs en maths/ stats c’est une d","16","0"
"1970-01-01","Chat FTW","@ChatFTW","ChatGPT vs ChatFTW  

Predict the fight between Miesha Tate vs Julia Avila

Interested in sports? Try ChatFTW today: http://chatftw.com/?twclid=25b13x58yolx1f03jujexdbqd5","139","4"
"2023-11-26","Axel Chanfrault","@axelchanfrault","C'est un truc de taré les faux avis sur Amazon écrits avec Chat GPT. Y'a plus que ça ?","4","0"
"2023-11-23","Carine","@Anike","Je vais crierrrr..Pendant le partiel d’anglais, un gar a utilisé chat gpt et sans savoir il a copié collé la mention « Chat GPT» dans le devoir. Le prof a affiché son devoir sur projecteur devant tte la salle.","103","19"
"2023-11-27","Nateos | エレン・イェーガー","@Nateooos","Est-ce que d’autres streamers ont reçu un mail d’Amazon parlant de l’IR35 aujourd’hui ou récemment ? J’arrive pas à savoir si c’est un vrai truc sachant que même chatgpt me dit que c’est authentique","40","2"
"2023-11-26","NA","@ouvertya2min","Si chat gpt devient payant je m’abonne sans hésitation","16","0"
"2023-11-28","GammeDivoirien","@CommeIvoir","Je joue avec ChatGPT pour pronostiquer la CAN.","68","17"
"1970-01-01","Jari Huomo","@jarimh1984","Savor your coffee while your AI sidekick GPT-4 tackles your to-do list. The future of work is here ","194","24"
"2023-11-24","Max • Resell de luxe","@maxmntl","Faire ses premiers € en ligne => Vinted 

Organiser et suivre son activité => Notion 

Trouver des idées =&gt; Chat GPT 

Se faire connaître => Twitter 

Faire un site, envoyer des mails, vendre => Systemeio ","27","0"
"2023-11-13","NA","@dailyklo92","sur les ordis de mon taff ils ont bloqués l’accès à chatgpt  Zerma la je dois travailler pour de vrai nan c’est cruel","19000","1600"
"2023-11-26","𝒔𝒊𝒔𝒊","@syy_emn","chat gpt il bug trop en ce moment ","3","0"
"2023-11-26","sid3","@SideKalott","Quel CHATBOT est plus approprié que ChatGPT pour aider (j'ai bien dit ""aider"" hein) à débuter un MÉMOIRE ?","3","7"
"2023-11-27","Grrr","@gndguy","jpeux plus vivre sans chatgpt… j’aurai ptetre réussi ma scolarité avec ça.","26","5"
"1970-01-01","The Rundown AI","@TheRundownAI","If you’re not using ChatGPT, you’re falling behind.

Subscribe to our newsletter to instantly get our FREE Advanced ChatGPT guide:","1900","1100"
"2023-11-27","evoli","@1902MN","le fait que chatgpt comprend mieux mon exercice que moi me donne envie de crever","5","0"
"2023-11-27","Bintou","@fbintoub1","Chatgpt dans le domaine scientifique/ingénierie c'est vraiment un cataclysme","4","2"
"2023-11-27","little contessa","@Lola_lmao7","Je suis fatigué et je veux que chatgpt fasse mon travail","13","1"
"2023-11-23","Killian","@riro_kx","Gm l’équipeeee !!

Si tout se passe bien je vous partage le clone de Chat GPT fait par moi même dans la journée ! ","11","0"
"2023-11-23","toi mon super MC?","@chris_linky","Jvais devenir fou j’ai eu un qcm j’ai triché comme un porc avec chat gpt j’ai eu 5.1 la tête depuis je parle seule","39","7"
"2023-11-26","Bourdieu loveur (tableau)","@PasUnPoete","je refais un TD je vois que le prof a fait la correction avec chat GPT je suis abasourdi","12","0"
"2023-11-24","Sabronx | Objectif : 2000€/mois en SEO","@sabronx__","Journée super productive, j'ai pu avancer sur pas mal de sujets dont la création de fiches produits avec Chat GPT et autre sur le site de drop seo 

Et vous ?","7","2"
"2023-11-26","Amىރ","@AmBlk8","J’ai un shab à sa sorti de 10 mois de prison en Europe de l’Est il savait pas c’était quoi Chat GPT et quoicoubeh zehma il était dans la salle du Temps","25","4"
"2023-11-27","𝐉𝐞𝐫𝐞𝐦𝐲_𝐉𝐒 𝐃𝐞́𝐯𝐞𝐥𝐨𝐩𝐩𝐞𝐮𝐫","@Jeremy_WebDev","Comment trouver des réponses à des bugs de développement ?

< 2022
     StackOverflow: temps en moyenne 1h 

> 2022
     ChatGPT: temps en moyenne 10 minutes 

2030 ça sera peut-être 1 minute qui sait.","6","0"
"1970-01-01","theDeepView","@NA","ChatGPT has 100,000,000+ users.

But almost NO ONE is using it correctly. Subscribe to the Deep View AI newsletter to learn how for free.","5200","981"
"2023-11-25","PETITREUBEU","@ptirebeu","Les gars est ce que les lettres de motivation faites par chatGPT sont cramés par les recruteurs ? Nn psq la je viens d’en générer une, je suis choqué de la qualité de produit de ce robot de merde","10","1"
"2023-11-24","SYDNEY À 300KM/(OR)","@IsXnaaa","chatgpt mon meilleur ami depuis que je suis à la fac","16","13"
"2023-11-23","Cheikh","@cheikhdia20","Merci ChatGPT d’exister pour nos dm à rendre ","10","4"
"2023-11-22","Fofo Sèdo","@iamsedotossou","ChatGPT les enfants…  J’cherchais des opportunités pros en télétravail temps partiel, j’ai décrit mon profil, ça m’a trouvé le job adéquat, la plateforme où postuler, m’a écrit ma lettre de motivation et mtn jsuis payé pour faire la voix off française d’une chaîne YouTube lol.","501","89"
"2023-11-27","J A Y D E","@JaydeHoover","PTDDDR je savais pas que chatGPT parlais aussi lingala pitié","3","1"
"1970-01-01","Chat FTW","@ChatFTW","Who let FIFA refs into MMA?

Ask ChatFTW, an advanced Sports AI: http://chatftw.com/?twclid=2-4lrywx75uczf9zwmp5xw7lg1c","126","6"
"2023-11-24","Kolean","@_v2","On met quoi sur une lettre de su*cide serieux, chat GPT a pas voulu me pondre de template","5","0"
"2023-11-23","NA","@9wd_3liya","Ma collègue elle m’a dit tu fais de très bons mails en anglais alors que c’est chat gpt pitié pourquoi j’ai fait ça","2","1"
"2023-11-27","ChatGPT Academy","@ChatgptAcademy","Il faut que je vous avoue un truc.

Mon business va faire faillite.

Et la raison ? 

Hier soir, au lieu de travailler 17 min toutes les 5h57 en position de lotus, face aux portraits des Oracles Tugan Bara, Yomi Brenzel et Mimi Mathy.

Je suis allé au cinéma.","21","1"
"2023-11-26","☆jailani☆","@jpegnalya","chatgpt est TROP bête au secours","5","0"
"2023-11-24","fly’","@flaviieem","j’ai cédé….. j’ai été sur chat gpt pour la 1ere fois","2","0"
"2023-11-27","NA","@dylanviless","dependo académicamente de snap ai, chatgpt y photomath","5","0"
"2023-11-25","Noa","@_Akanoa_","je crois que j'ai téléchargé trop de modèle et que j'ai rempli mon disque C où était monté la wsl ^^
depuis que j'ai activé CUDA c'est un tel plaisir, un chat GPT à la maison et sans besoin d'internet ^^","2","0"
"2023-11-15","Reb","@NikosEiri",""" Je suis expert dans l'IA. 

Avant ça j'étais diplômé de polytechnique et je me suis reconverti.

Je suis actuellement en train de build in public ma propre IA, qui va venir concurrencer Chat GPT.

J'ai fait gagner 5 milliards+ à 51 278 clients au cours des 15 derniers mois ""…","40","1"
"2023-11-27","Paul - Nakryum","@nakryumyt","Je suis à rien de prendre un forfait ChatGPT +. Est-ce que vous l'utilisez au quotidien? y'a une vraie plus value?","2","0"
"2023-11-27","ℳℴ𝒽𝒶𝓂ℯ𝒹","@lbonnvieu","Quand j’aurai mon diplôme InshaAllah, les deux seules personnes que je remercierai, c’est le créateur de chatgpt et celui de Canva","6","0"
"2023-11-23","6.45i","@himvlvyv","pk aller chez la psy quand chatgpt existe","5","1"
"2023-11-27",".","@ataraksyki","chaque fois que je suis devant chatgpt je me demande comment ça se fait j’ai pu réfléchir une seule fois avec mon cerveau","7","0"
"2023-11-26","Taz","@CubaEnLacoste","Frère Chat GPT y comprends pas c’est quoi un COMMENTAIRE ou quoi","3","0"
"2023-11-27","pfraude10","@sousH","Merci chat gpt y vien de me fzire mon devoir jsp c kan jdoit le rendre donc hop","2","0"
"2023-11-26","Melvyn ▴ Développeur","@melvynxdev","Moi:

> ""Pourquoi utilises-tu router.ready en Next.js ? Ça n'existe pas... ""

Réponse:

> ""Ah, je n'en sais rien. C'est ChatGPT qui m'a dit de faire ça.""

Soyez plus intelligent que ChatGPT svp ","22","0"
"1970-01-01","Chat FTW","@ChatFTW","What upcoming UFC fights are you most excited about?

Ask ChatFTW, an advanced Sports AI: https://chatftw.com/?twclid=2-16n54yqv193s493r3kim105uf","601","19"
"2023-11-27","Abloman","@Lyablo","Je me tape des discussions intéressantes avec Chat GPT ","2","0"
"2023-11-14","INFOMONEY™","@infomoneypro","60 outils d'IA pour ne plus faire vos tâches ennuyeuses :

1. Image

- Leap AI
- Segmind
- Midjourney

2. Recherche

- ","887","210"
"2023-11-27","NA","@_allmne","mais si y’avait eu chatgpt quand j’étais au lycée dégâts","6","1"
"2023-11-20","Anis Ayari | Defend Intelligence","@DFintelligence","Les « experts ChatGPT » vont commencer à modifier leurs bios en « experts Azure » du jour au lendemain.

Pas du tout hâte de voir les cheat sheet des 10 meilleurs prompt pour ML studio .","236","15"
"2023-11-27","Didier Sampaolo","@dsampaolo","La veille SEO, ça devient relou : y'a à peu près 9 articles sur 10 qui sont écrits avec un prompt merdique sur ChatGPT pour ranker sur le mot-clé ""X"". De très grosses plateformes s'y mettent. Ça commence à me gaver de devoir trier.","27","1"
"2023-11-03","Uasmhéid Mcguidhir","@4n4k04n","Avec tout ce personnel mis à pied, est-ce que PKP va produire et gérer l'information du Groupe TVA avec l'IA, une armée de bots et Chat GPT comme rédacteur en chef ? ","20","2"
"2023-11-21","sozjizbzo","@Kas_lben","JE VIENS DE DÉCOUVRIR CHATGPT SAFI CEST FINI LE TRAVAIL JUSQUA 00H","19","3"
